,Rn_V_myTSEB,Rn_S_myTSEB,LE_V_myTSEB,LE_S_myTSEB,H_V_myTSEB,H_S_myTSEB,G_myTSEB,Trad_V_myTSEB,Trad_S_myTSEB
5204,170.86549480962012,158.30714813341956,0.0,-143.41617998899218,170.86549480962012,246.3158262757149,55.407501846696846,318.5954895019531,324.43730984627916
5205,132.88795643270373,80.59677827174647,0.0,-166.77823921312336,132.88795643270373,219.16614508975857,28.208872395111264,307.6509094238281,316.21941592640775
5206,281.3657826709789,37.91708058290838,0.0,-134.3963722728289,281.3657826709789,159.04247465171935,13.270978204017933,306.9286193847656,313.6301591156496
5207,26.2839100624749,-44.91526220297152,0.0,-755.7434653167962,26.2839100624749,726.5485448848648,-15.720341771040031,287.8264465332031,297.3149318776996
5208,-88.37386559180459,646.625397907824,-171.34609702443376,419.86493012775156,82.97223143262917,32.88990624013182,193.87056153994055,327.0531921386719,300.964123885221
5209,104.31750946602133,617.0830497196557,-17.3143440652742,122.6217857115488,121.63185353129553,283.06578521794654,211.39547879016035,290.9759216308594,295.78508701566693
5210,11.7656236480951,58.91230237613027,0.0,-439.39917844833064,11.7656236480951,477.69217499281535,20.619305831645594,310.1326904296875,315.4522582405384
5211,326.10983531042365,210.00135011555017,0.0,-255.67608450743438,326.10983531042365,392.176962082542,73.50047254044256,300.72930908203125,313.66929084058773
5212,326.8052235097904,194.38626089092827,0.0,-782.8382761615294,326.8052235097904,909.1893457406328,68.03519131182489,302.61065673828125,310.34036741158167
5213,72.42095173182246,-41.727927541220105,0.0,-1028.388392478259,72.42095173182246,1001.265239576466,-14.604774639427035,305.9945373535156,316.066883763892
5214,226.75071651724852,516.2042685603233,-3.6260977070700164,418.9046906654122,230.37681422431854,-54.8519951134866,152.1515730083977,295.58404541015625,289.6088109521396
5215,172.9954849751552,-77.01664614216455,0.0,-270.09510392513647,172.9954849751552,220.03428393272952,-26.95582614975759,299.092529296875,311.3222584527828
5216,24.794142987422333,-46.57351613190265,0.0,-157.53505424560657,24.794142987422333,127.26226875986985,-16.300730646165928,298.24151611328125,304.3799450104942
5217,217.92670079942343,492.0563849557274,64.23453394857688,401.77481167792934,153.69216685084655,-59.17450106707036,149.45607434486843,298.3639221191406,286.31506695396683
5218,284.0013042278062,173.77682851779446,257.1894044418252,36.769440648672656,26.811899785980984,80.76441964045145,56.24296822867035,301.234375,302.8984880330092
5219,389.62575859454694,-138.84791962094755,0.0,-710.3488602833147,389.62575859454694,620.0977125296988,-48.59677186733164,301.4568786621094,333.2893051677458
5220,4.068038900594502,152.81321622988457,0.0,-64.65274732231526,4.068038900594502,163.98133787174024,53.4846256804596,312.776123046875,313.95263940836844
5221,269.344907301579,-451.3053900850335,0.0,-2502.939087525997,269.344907301579,2209.590583970725,-157.9568865297617,311.43365478515625,363.7853373528147
5222,178.12045615344235,-27.376923926283553,0.00043923491216446564,-424.8952364474744,178.12001691853018,407.10013132815294,-9.581818806962053,309.140625,319.0664013583249
5223,151.2333637838733,130.04854992001304,0.0,-769.278113977706,151.2333637838733,853.8096714257144,45.51699247200456,303.4114990234375,320.13189829071723
5224,140.34837984989534,-87.70111788956622,0.0,-319.59083488637873,140.34837984989534,262.5851082581607,-30.695391261348174,296.4339904785156,309.53680871352265
